"Time (s)";"Peak-Frequency"
1,875394524E3;2,647770316E1
1,875520067E3;3,806167552E1
1,875669336E3;2,647764552E1
1,875812718E3;2,895993368E1
1,875955914E3;3,888916234E1
1,876092849E3;2,565035150E1
1,876233699E3;2,565035924E1
1,876374345E3;2,399552916E1
1,876515629E3;2,399557687E1
1,876655227E3;2,234076343E1
1,876797822E3;2,316821197E1
1,876959471E3;2,316820098E1
1,877102848E3;2,316822171E1
1,877251243E3;2,316819774E1
1,877373365E3;2,316817914E1
1,877514309E3;2,316817289E1
1,877656911E3;2,482302259E1
1,877804438E3;2,482304734E1
1,877927758E3;2,482304560E1
1,878073401E3;2,316820610E1
1,878216356E3;8,274366634E-1
1,878358296E3;8,274360793E-1
1,878490785E3;2,565052316E1
1,878610996E3;8,108877203E1
1,878774310E3;8,026141516E1
1,878916805E3;7,777902498E1
1,879059046E3;8,026136327E1
1,879206936E3;8,026142554E1
1,879354387E3;8,026147657E1
1,879496881E3;7,695181411E1
1,879638523E3;7,364206978E1
1,879783630E3;7,695183028E1
1,879929647E3;7,364235746E1
1,880076064E3;2,399584141E1
1,880217014E3;2,399588420E1
1,880364633E3;2,399589882E1
1,880512519E3;2,399595247E1
1,880665967E3;2,399594265E1
1,880785062E3;2,399597174E1
1,880930924E3;2,399601867E1
1,881076088E3;2,399602799E1
1,881217747E3;2,399605656E1
1,881365756E3;2,399603096E1
1,881510330E3;2,316856251E1
1,881653288E3;2,316866326E1
1,881795113E3;2,316872968E1
1,881937037E3;2,399617409E1
1,882085473E3;2,399615470E1
1,882231471E3;2,399613117E1
1,882383099E3;2,399615353E1
1,882525889E3;2,068635386E1
1,882672016E3;2,151382123E1
1,882816268E3;2,151384766E1
1,882953067E3;8,274569811E1
1,883095311E3;2,482371786E1
1,883240210E3;2,234138399E1
1,883386643E3;2,234143082E1
1,883531440E3;2,234144274E1
1,883675527E3;2,482387610E1
1,883816982E3;1,985913234E1
1,883958716E3;2,399647795E1
1,884106460E3;2,399652437E1
1,884256344E3;2,399656394E1
1,884394684E3;2,399665678E1
1,884534384E3;2,316927300E1
1,884675877E3;2,316927662E1
1,884815781E3;2,316932269E1
1,884958800E3;2,316933530E1
1,885106283E3;2,316935078E1
1,885247637E3;2,234191069E1
1,885390307E3;2,234193067E1
1,885536120E3;2,234193549E1
1,885677267E3;2,234186759E1
1,885826270E3;2,234189323E1
1,885973231E3;2,234195283E1
1,886125438E3;2,234197534E1
1,886243922E3;2,234193802E1
1,886386122E3;2,234191117E1
1,886532006E3;2,234188782E1
1,886672969E3;2,234183990E1
1,886817081E3;2,234178139E1
1,886964963E3;2,234174768E1
1,887107272E3;2,234172637E1
1,887251467E3;2,234172818E1
1,887394668E3;1,985934208E1
1,887536746E3;1,985931490E1
1,887676953E3;2,234171638E1
1,887818599E3;2,234169748E1
1,887965123E3;2,234168544E1
1,888110485E3;2,234167750E1
1,888255462E3;2,234169471E1
1,888398261E3;2,234169038E1
1,888548728E3;2,234171036E1
1,888693157E3;2,234175864E1
1,888837399E3;2,316924042E1
1,888979621E3;2,316923505E1
1,889128730E3;2,316924117E1
1,889275710E3;2,316929747E1
1,889417700E3;2,316932282E1
1,889558161E3;2,482426308E1
1,889706336E3;2,482425050E1
1,889855640E3;2,482430454E1
1,889991306E3;2,399688333E1
1,890135695E3;2,399688941E1
1,890275172E3;2,399683018E1
1,890418127E3;2,565175883E1
1,890565247E3;2,565173782E1
1,890713974E3;2,399675842E1
1,890833277E3;2,234177886E1
1,890975107E3;2,399667256E1
1,891116109E3;2,399673967E1
1,891256746E3;2,399668575E1
1,891403287E3;2,399662963E1
1,891551658E3;2,399663338E1
1,891706256E3;2,399659329E1
1,891846682E3;1,985922661E1
1,891990193E3;1,985918724E1
1,892132500E3;1,985916744E1
1,892275625E3;1,985915631E1
1,892418846E3;1,985912656E1
1,892575496E3;1,985911693E1
1,892694947E3;1,985911843E1
1,892837392E3;1,985909018E1
1,892984638E3;2,151397210E1
1,893131842E3;2,151395807E1
1,893276454E3;2,316885208E1
1,893417207E3;2,730610369E1
1,893567622E3;2,482369759E1
1,893714159E3;2,482368916E1
1,893835657E3;1,985891002E1
1,893975836E3;1,985885909E1
1,894116960E3;2,482351675E1
1,894266213E3;2,482347019E1
1,894418888E3;2,482341469E1
1,894540245E3;2,482335450E1
1,894689241E3;2,482333871E1
1,894832348E3;2,068609052E1
1,894976631E3;2,068608338E1
1,895116425E3;2,068606387E1
1,895256443E3;2,068602687E1
1,895407049E3;2,068604638E1
1,895547256E3;2,647804762E1
1,895692452E3;2,482314664E1
1,895835013E3;2,482314584E1
1,895979101E3;2,565058777E1
1,896125644E3;2,565063448E1
1,896275751E3;2,565066807E1
1,896412836E3;2,565069571E1
1,896555304E3;2,565070179E1
1,896697078E3;2,565072183E1
1,896844067E3;2,565076136E1
1,896969685E3;2,565071119E1
1,897088560E3;2,565070621E1
1,897241868E3;2,316838355E1
1,897386332E3;2,151350098E1
1,897532665E3;1,903118574E1
1,897673333E3;1,903119415E1
1,897817335E3;2,399583099E1
1,897965966E3;2,234092900E1
1,898115775E3;1,903119917E1
1,898254893E3;2,565074090E1
1,898397234E3;1,903120584E1
1,898538219E3;1,903125116E1
1,898696028E3;2,482331744E1
1,898837278E3;2,482322408E1
1,898984923E3;2,482314450E1
1,899146433E3;2,482310036E1
1,899293349E3;2,482312524E1
1,899421925E3;2,482308164E1
1,899567489E3;2,482299791E1
1,899710936E3;2,068578979E1
1,899854445E3;2,068581832E1
1,899973844E3;2,068581743E1
1,900114938E3;1,985837810E1
1,900254848E3;2,565040753E1
1,900398148E3;2,399553969E1
1,900542285E3;2,482302345E1
1,900691028E3;2,482299002E1
1,900844622E3;2,482288435E1
1,900960941E3;2,399547621E1
1,901101568E3;2,565028563E1
1,901247798E3;2,399534575E1
1,901392132E3;2,565015309E1
1,901535996E3;1,985819952E1
1,901683583E3;2,316794675E1
1,901826891E3;2,565025343E1
1,901975633E3;2,565024127E1
1,902116307E3;2,565028633E1
1,902257666E3;2,565028052E1
1,902405151E3;2,565025191E1
1,902550360E3;2,565024038E1
1,902705928E3;2,565021191E1
1,902825019E3;2,565024729E1
1,902972018E3;2,565021578E1
1,903116264E3;2,647761627E1
1,903255982E3;2,316791661E1
1,903396588E3;2,316787267E1
1,903536604E3;2,482274439E1
1,903675274E3;2,482275081E1
1,903812784E3;2,482273917E1
1,903954824E3;2,647766835E1
1,904095951E3;2,647767377E1
1,904235054E3;2,482284363E1
1,904376942E3;2,482286958E1
1,904530890E3;2,482288336E1
1,904649768E3;2,399545236E1
1,904790212E3;2,399541939E1
1,904940070E3;2,482281929E1
1,905089777E3;2,399536211E1
1,905232546E3;2,399535319E1
1,905375061E3;2,399536612E1
1,905515370E3;2,399537155E1
1,905656778E3;2,399533690E1
1,905802381E3;2,399529087E1
1,905948445E3;2,399526760E1
1,906094933E3;2,316780775E1
1,906236849E3;2,316782273E1
1,906388061E3;2,316780289E1
1,906527656E3;2,399522403E1
1,906673225E3;2,399519856E1
1,906813605E3;2,234032189E1
1,906956396E3;2,234028409E1
1,907098138E3;2,482249589E1
1,907250144E3;2,399505673E1
1,907388318E3;2,399506475E1
1,907533700E3;2,482251448E1
1,907676581E3;2,482249602E1
1,907819337E3;2,316761764E1
1,907967085E3;2,316756883E1
1,908112059E3;2,316755684E1
1,908263047E3;2,482242487E1
1,908380375E3;2,482252170E1
1,908519074E3;2,399516262E1
1,908656333E3;2,399527691E1
1,908797533E3;2,399538345E1
1,908943472E3;2,399543607E1
1,909089245E3;2,316809412E1
1,909210432E3;2,316819699E1
1,909352337E3;2,316831147E1
1,909497108E3;2,316838899E1
1,909646134E3;2,316854516E1
1,909791972E3;2,316863517E1
1,909935583E3;2,316867237E1
1,910084928E3;2,316876563E1
1,910228472E3;2,316880746E1
1,910374147E3;2,316888211E1
1,910496556E3;2,316902344E1
1,910624618E3;2,316905802E1
1,910769970E3;2,316916314E1
1,910912799E3;2,316930446E1
1,911033569E3;2,316942407E1
1,911176371E3;2,316955279E1
1,911318187E3;2,234212101E1
1,911457047E3;2,234221926E1
1,911598633E3;2,234233592E1
1,911746953E3;2,234243416E1
1,911911472E3;2,234251206E1
1,912051633E3;2,234262559E1
1,912195405E3;2,234274996E1
1,912337113E3;2,234287963E1
1,912485390E3;2,317047910E1
1,912630292E3;2,151551862E1
1,912772966E3;6,785696254E1
1,912894327E3;6,785720755E1
1,913035027E3;3,392876503E1
1,913177432E3;3,392890710E1
1,913305055E3;3,392901040E1
1,913450403E3;3,392916326E1
1,913593071E3;3,392926419E1
1,913743978E3;6,537613992E1
1,913889723E3;6,537634672E1
1,914032424E3;1,489593780E1
1,914175512E3;2,399909173E1
1,914317193E3;1,489601077E1
1,914461025E3;2,482682189E1
1,914610259E3;2,482692370E1
1,914735551E3;2,482698739E1
1,914874893E3;2,482712614E1
1,915017516E3;2,482720334E1
1,915158681E3;2,482722234E1
1,915309325E3;2,482730850E1
1,915454113E3;2,482742143E1
1,915603340E3;6,951695946E1
1,915749752E3;6,951714266E1
1,915890406E3;6,951730039E1
1,916008285E3;6,951755627E1
1,916133902E3;6,951771400E1
1,916273916E3;6,786283572E1
1,916415684E3;6,786295751E1
1,916555122E3;6,786320035E1
1,916695104E3;6,786360158E1
1,916843203E3;6,703623693E1
1,916989343E3;6,703633845E1
1,917131115E3;6,703645514E1
1,917273836E3;6,703647140E1
1,917418123E3;6,703658521E1
1,917561467E3;6,703677452E1
1,917707550E3;6,703705633E1
1,917850206E3;6,703711703E1
1,917990199E3;6,703701768E1
1,918132519E3;6,703710836E1
1,918251730E3;6,703713004E1
1,918391935E3;3,393243810E1
1,918532079E3;3,393245877E1
1,918670672E3;3,393251071E1
1,918810767E3;3,393249498E1
1,918951568E3;3,393240829E1
1,919104714E3;3,393236111E1
1,919245432E3;3,475988357E1
1,919391384E3;3,475982025E1
1,919535845E3;3,475984498E1
1,919676535E3;3,558748163E1
1,919817741E3;3,558748393E1
1,919963556E3;1,903514582E1
1,920082731E3;1,903508570E1
1,920228951E3;2,234545012E1
1,920372490E3;1,986257983E1
1,920516412E3;1,986254676E1
1,920664105E3;2,069010927E1
1,920810613E3;2,069003512E1
1,920958193E3;2,151761333E1
1,921098685E3;2,151758527E1
1,921243637E3;2,151755767E1
1,921391707E3;2,234512642E1
1,921516147E3;2,234511124E1
1,921654369E3;2,234510859E1
1,921802103E3;2,234505103E1
1,921943852E3;2,400016614E1
1,922089759E3;2,400005917E1
1,922234444E3;2,399999787E1
1,922375680E3;2,482754948E1
1,922514553E3;2,482752646E1
1,922644777E3;2,482749101E1
1,922807884E3;2,482749917E1
1,922954369E3;2,482751027E1
1,923092045E3;1,274478586E2
1,923235205E3;2,399993591E1
1,923376051E3;2,399996178E1
1,923517474E3;8,027593799E1
1,923662921E3;8,027585104E1
1,923807171E3;8,027569746E1
1,923951568E3;8,027583286E1
1,924092163E3;2,400001765E1
1,924235013E3;2,068965690E1
1,924376120E3;2,068964296E1
1,924517261E3;2,068963639E1
1,924658271E3;2,068957707E1
1,924777364E3;2,151713869E1
1,924906868E3;2,151711887E1
1,925051578E3;2,151711620E1
1,925195207E3;2,151705126E1
1,925336545E3;2,151709892E1
1,925477059E3;2,234470518E1
1,925614834E3;2,234467050E1
1,925755670E3;2,234463762E1
1,925896698E3;2,234462462E1
1,926036474E3;2,317225988E1
1,926177950E3;2,317229159E1
1,926323281E3;2,317229147E1
1,926470969E3;2,399985352E1
1,926589844E3;2,399989569E1
1,926733003E3;2,399991289E1
1,926879299E3;2,482755617E1
1,927028197E3;1,291033533E2
1,927172859E3;1,291033415E2
1,927328801E3;1,307585936E2
1,927451855E3;1,315862349E2
1,927595344E3;1,324136764E2
1,927719775E3;1,324134688E2
1,927870194E3;1,324127773E2
1,928015172E3;1,315843053E2
1,928155142E3;1,324110939E2
1,928308400E3;1,332381951E2
1,928427215E3;1,332378002E2
1,928562403E3;1,332376860E2
1,928710222E3;2,151659091E1
1,928854384E3;2,151651809E1
1,928996646E3;2,151642568E1
1,929138221E3;2,151636097E1
1,929273502E3;2,234380399E1
1,929415985E3;2,234368755E1
1,929557618E3;2,234362783E1
1,929685046E3;2,234354571E1
1,929830309E3;2,234350959E1
1,929972340E3;2,317106821E1
1,930124395E3;2,317102438E1
1,930245718E3;2,317095221E1
1,930392481E3;2,317088415E1
1,930533772E3;2,317081448E1
1,930674274E3;2,317070872E1
1,930816215E3;2,317059085E1
1,930956127E3;2,317045862E1
1,931096185E3;2,317036410E1
1,931236908E3;2,317026172E1
1,931377173E3;2,317013386E1
1,931516176E3;1,249528664E2
1,931656473E3;1,257799770E2
1,931797313E3;1,257796531E2
1,931946735E3;1,266066630E2
1,932082584E3;1,274336933E2
1,932229947E3;1,282607107E2
1,932376339E3;1,282601267E2
1,932525462E3;1,290869478E2
1,932669898E3;1,299139186E2
1,932816197E3;1,307410674E2
1,932953707E3;1,315681597E2
1,933096178E3;1,315677421E2
1,933236483E3;1,307398127E2
1,933377115E3;1,315670240E2
1,933524141E3;1,315662711E2
1,933671116E3;1,340482902E2
1,933828276E3;1,332202093E2
1,933947050E3;1,332197470E2
1,934090599E3;1,348739530E2
1,934234363E3;1,348732953E2
1,934375954E3;1,348731834E2
1,934516078E3;1,357003111E2
1,934656585E3;1,356997941E2
1,934800073E3;1,737615935E1
1,934959466E3;1,737610973E1
1,935109045E3;1,737608080E1
1,935252172E3;1,737603398E1
1,935393817E3;1,737600552E1
1,935527626E3;1,737595375E1
1,935678947E3;1,737587014E1
1,935824337E3;1,737581481E1
1,935971295E3;1,737573935E1
1,936116767E3;1,737566417E1
1,936262520E3;1,737557448E1
1,936412239E3;1,737549163E1
1,936536330E3;1,737541776E1
1,936666139E3;1,737535475E1
1,936812125E3;1,654790511E1
1,936953335E3;1,654786124E1
1,937097142E3;1,654779838E1
1,937237443E3;2,316685845E1
1,937387405E3;2,316683211E1
1,937505635E3;2,316684696E1
1,937647364E3;2,316685695E1
1,937795104E3;2,316687555E1
1,937935986E3;2,316683248E1
1,938076452E3;2,316679329E1
1,938225167E3;2,316673312E1
1,938349419E3;2,316669792E1
1,938494532E3;2,399406241E1
1,938637185E3;2,399406099E1
1,938783667E3;2,399403552E1
1,938930192E3;2,399401277E1
1,939072477E3;2,399403345E1
1,939223774E3;2,399401070E1
1,939342654E3;2,399400023E1
1,939488117E3;2,399403811E1
1,939635042E3;2,399398458E1
1,939777213E3;1,232792288E2
1,939917249E3;2,482133541E1
1,940066154E3;1,241066978E2
1,940206580E3;1,249342124E2
1,940350967E3;1,249345753E2
1,940492543E3;1,249345685E2
1,940636118E3;1,249346937E2
1,940777766E3;1,257621632E2
1,940925797E3;1,257624566E2
1,941084083E3;1,257627195E2
1,941226610E3;1,257632413E2
1,941371031E3;1,257635842E2
1,941513752E3;1,257637868E2
1,941655588E3;1,265913752E2
1,941796009E3;1,265914454E2
1,941936701E3;1,265917114E2
1,942080998E3;1,265919433E2
1,942228471E3;1,265921098E2
1,942373110E3;1,265920177E2
1,942514970E3;1,265919945E2
1,942655334E3;1,274191577E2
1,942796374E3;1,274189304E2
1,942950719E3;1,274186764E2
1,943095744E3;1,274185659E2
1,943239726E3;1,274186682E2
1,943381759E3;1,274183544E2
1,943530380E3;1,274183860E2
1,943672552E3;1,274186201E2
1,943789462E3;1,274188494E2
1,943932160E3;1,282466847E2
1,944073976E3;1,282466488E2
1,944217482E3;1,282468153E2
1,944358396E3;1,282470571E2
1,944507073E3;1,282469549E2
1,944660605E3;1,282469445E2
1,944805003E3;1,290742134E2
1,944951677E3;1,299015835E2
1,945094353E3;1,299016395E2
1,945236862E3;1,299017655E2
1,945377692E3;1,299016178E2
1,945526216E3;1,307289103E2
1,945648575E3;1,307289828E2
1,945792247E3;1,307291625E2
1,945934282E3;1,315565714E2
1,946075562E3;1,315567720E2
1,946216472E3;1,323844663E2
1,946364851E3;1,323849328E2
1,946510557E3;1,323853444E2
1,946629113E3;1,332127456E2
1,946771785E3;1,332127219E2
1,946912856E3;1,332127772E2
1,947054957E3;1,332128181E2
1,947196708E3;1,332128540E2
1,947341739E3;1,332130104E2
1,947487914E3;1,332129710E2
1,947631859E3;1,340408364E2
1,947774490E3;1,340412207E2
1,947916459E3;1,340414604E2
1,948056187E3;1,348694873E2
1,948207781E3;1,348695418E2
1,948348229E3;1,348698913E2
1,948492327E3;1,356976196E2
1,948633503E3;1,356977929E2
1,948777703E3;1,356979867E2
1,948916236E3;1,356983413E2
1,949056390E3;1,356986162E2
1,949193312E3;1,356988034E2
1,949333616E3;1,356990359E2
1,949476195E3;1,356993678E2
1,949617380E3;1,357000822E2
1,949763450E3;1,357007666E2
1,949910800E3;1,348738062E2
1,950072756E3;1,348744268E2
1,950215488E3;1,348752844E2
1,950356061E3;1,340484903E2
1,950495599E3;1,340490118E2
1,950637249E3;1,340493766E2
1,950786873E3;1,340497486E2
1,950908523E3;1,340498114E2
1,951051628E3;1,332226019E2
1,951197007E3;1,332232882E2
1,951336966E3;1,332238539E2
1,951484158E3;1,323968388E2
1,951631693E3;1,323971798E2
1,951791858E3;1,323976607E2
1,951935569E3;1,323981608E2
1,952077117E3;1,323986723E2
1,952219075E3;1,315714380E2
1,952364775E3;1,315718485E2
1,952511625E3;1,315723994E2
1,952655758E3;1,315727121E2
1,952796039E3;1,307457455E2
1,952936567E3;1,307461192E2
1,953077199E3;1,307468604E2
1,953232445E3;1,307472698E2
1,953374266E3;1,307477517E2
1,953517478E3;1,299206852E2
1,953659128E3;1,299208413E2
1,953806844E3;1,299212439E2
1,953951101E3;1,299216499E2
1,954098483E3;1,299223158E2
1,954238096E3;1,299229032E2
1,954394691E3;1,290959497E2
1,954513685E3;1,290961507E2
1,954654734E3;1,290964415E2
1,954795879E3;1,290967845E2
1,954927211E3;1,290969236E2
1,955071513E3;2,565398299E1
1,955213457E3;1,282704915E2
1,955372733E3;1,282709733E2
1,955515254E3;1,282713203E2
1,955656195E3;1,282718145E2
1,955796610E3;1,282724533E2
1,955936054E3;1,274456432E2
1,956074474E3;1,274459859E2
1,956200722E3;1,274460621E2
1,956347433E3;1,274464962E2
1,956491198E3;1,274470505E2
1,956632783E3;1,274474509E2
1,956774939E3;1,274479296E2
1,956915328E3;1,274483006E2
1,957058805E3;1,274487175E2
1,957198785E3;1,274491770E2
1,957346486E3;1,274493137E2
1,957489645E3;1,282771970E2
1,957632763E3;1,282774866E2
1,957774321E3;1,282775924E2
1,957913344E3;1,282781973E2
1,958031479E3;1,291060338E2
1,958172442E3;1,291064631E2
1,958314148E3;1,291069738E2
1,958455326E3;1,299351505E2
1,958595725E3;1,299355392E2
1,958734986E3;1,307635227E2
1,958890853E3;1,315914484E2
1,959009145E3;1,324194415E2
1,959150812E3;1,324196385E2
1,959294972E3;1,332473352E2
1,959439043E3;1,332472282E2
1,959579012E3;1,340746679E2
1,959729156E3;1,332468074E2
1,959852095E3;1,340740971E2
1,959993689E3;1,340737502E2
1,960133223E3;1,340735400E2
1,960275902E3;1,365563907E2
1,960416644E3;2,151793392E1
1,960555814E3;2,151789368E1
1,960712603E3;2,151786063E1
1,960847411E3;2,151784787E1
1,960990343E3;2,151781818E1
1,961131696E3;2,151777214E1
1,961273345E3;2,069015136E1
1,961415779E3;1,986254884E1
1,961555393E3;1,986254124E1
1,961694673E3;1,075885482E2
1,961835671E3;1,075883986E2
1,961973527E3;1,075884212E2
1,962114370E3;1,067607334E2
1,962254426E3;1,067606609E2
1,962393492E3;1,059330098E2
1,962544675E3;1,059330158E2
1,962684839E3;1,059328645E2
1,962828750E3;1,051052498E2
1,962973230E3;1,051054254E2
1,963113619E3;1,051052912E2
1,963255071E3;1,051051156E2
1,963396896E3;1,042774095E2
1,963535977E3;1,042774353E2
1,963675092E3;1,903477107E1
1,963814626E3;1,903474265E1
1,963954666E3;1,903472932E1
1,964095714E3;1,034497586E2
1,964236005E3;1,903476348E1
1,964394528E3;1,903477569E1
1,964531023E3;1,903477251E1
1,964672983E3;1,903476563E1
1,964818152E3;1,903476112E1
1,964958672E3;1,903476676E1
1,965105364E3;1,903475742E1
1,965251758E3;1,903478533E1
1,965371457E3;1,903478307E1
1,965505043E3;1,903475558E1
1,965646715E3;1,820711551E1
1,965791433E3;1,820717321E1
1,965932552E3;1,820721992E1
1,966074848E3;1,820723650E1
1,966231620E3;1,820723807E1
1,966366293E3;1,820727281E1
1,966511158E3;1,820727673E1
1,966654321E3;1,820731637E1
1,966793699E3;1,737970884E1
1,966933650E3;1,737972626E1
1,967054821E3;1,737969825E1
1,967197361E3;1,737967933E1
1,967343930E3;1,737965957E1
1,967489735E3;1,737964037E1
1,967632847E3;1,737967381E1
1,967774800E3;1,737966509E1
1,967931818E3;1,737966940E1
1,968072909E3;1,737966341E1
1,968215807E3;2,565568794E1
1,968355983E3;2,565573107E1
1,968495552E3;2,565564051E1
1,968639109E3;2,565553598E1
1,968789530E3;2,565543173E1
1,968907464E3;2,648291226E1
1,969035146E3;1,166896901E2
1,969173403E3;2,317236590E1
1,969314578E3;2,317230234E1
1,969454297E3;2,317223627E1
1,969596120E3;2,317218245E1
1,969744960E3;1,183433361E2
1,969863172E3;1,183430102E2
1,970005760E3;2,317198427E1
1,970150650E3;1,191701001E2
1,970297048E3;2,399950793E1
1,970433432E3;2,399944559E1
1,970582361E3;2,399934962E1
1,970703576E3;2,399933009E1
1,970850999E3;2,399928625E1
1,970991451E3;1,208236614E2
1,971134362E3;2,399909613E1
1,971284221E3;1,216502177E2
1,971429709E3;1,224773920E2
1,971547052E3;1,224771973E2
1,971670741E3;1,224765518E2
1,971812857E3;1,224762436E2
1,971953601E3;1,233033007E2
1,972094379E3;1,233029545E2
1,972235034E3;1,233024030E2
1,972371592E3;1,233019312E2
1,972515166E3;1,241289619E2
1,972655050E3;1,241285385E2
1,972795935E3;1,241282897E2
1,972935852E3;1,241280241E2
1,973076204E3;1,249551733E2
1,973224608E3;1,249546561E2
1,973365719E3;1,249542811E2
1,973510502E3;1,249539666E2
1,973652811E3;1,257814092E2
1,973781394E3;1,257811178E2
1,973929698E3;1,257808100E2
1,974075069E3;1,257801377E2
1,974214739E3;1,266073814E2
1,974355574E3;1,266072866E2
1,974495713E3;1,266067353E2
1,974637069E3;1,274337929E2
1,974775139E3;1,274332778E2
1,974913672E3;1,274326330E2
1,975073285E3;1,274319395E2
1,975203917E3;1,282587928E2
1,975349955E3;1,282576503E2
1,975495877E3;1,282567471E2
1,975639651E3;1,282558611E2
1,975786188E3;1,282553041E2
1,975932010E3;1,282546406E2
1,976072832E3;1,290811057E2
1,976216515E3;1,290801807E2
1,976357911E3;1,290796702E2
1,976505010E3;1,290789378E2
1,976646500E3;1,290780288E2
1,976806790E3;1,290773472E2
1,976928129E3;1,290768464E2
1,977072614E3;1,290766441E2
1,977215603E3;1,290760091E2
1,977357768E3;1,290754124E2
1,977503454E3;1,290746849E2
1,977650632E3;1,290738107E2
1,977770489E3;1,290732474E2
1,977900917E3;1,290725854E2
1,978034301E3;1,290719122E2
1,978177644E3;1,298991843E2
1,978316824E3;1,298992374E2
1,978465028E3;1,298993690E2
1,978616275E3;1,298992619E2
1,978754392E3;1,298991115E2
1,978895013E3;1,298989974E2
1,979037633E3;1,298990051E2
1,979183814E3;1,298988112E2
1,979330470E3;1,298985544E2
1,979476844E3;1,298985425E2
1,979616686E3;1,298984466E2
1,979762730E3;1,298980449E2
1,979910917E3;1,298979210E2
1,980054195E3;2,068439982E1
1,980196112E3;1,985708438E1
1,980337522E3;2,233930960E1
1,980489960E3;1,985718099E1
1,980629713E3;2,068460276E1
1,980772152E3;2,068465180E1
1,980919999E3;2,233948810E1
1,981069109E3;1,307277608E2
1,981211878E3;1,307279369E2
1,981355261E3;1,307284348E2
1,981476227E3;1,307287842E2
1,981614310E3;1,307296055E2
1,981755982E3;1,307298344E2
1,981896617E3;1,307304444E2
1,982036913E3;1,307307452E2
1,982177374E3;1,307312552E2
1,982325224E3;1,307314045E2
1,982444080E3;1,307316743E2
1,982572954E3;1,307319201E2
1,982713771E3;1,307323392E2
1,982855197E3;1,307328654E2
1,982996663E3;1,315605467E2
1,983139002E3;1,315606559E2
1,983278148E3;1,315604106E2
1,983424571E3;1,315603099E2
1,983570665E3;1,315605821E2
1,983714718E3;1,315609507E2
1,983856914E3;1,315613172E2
1,983997792E3;1,323889160E2
1,984146286E3;1,323894003E2
1,984287807E3;1,323898683E2
1,984430658E3;1,323903819E2
1,984572457E3;1,323910924E2
1,984716074E3;1,323916210E2
1,984856780E3;1,323921275E2
1,984998759E3;1,323928751E2
1,985140329E3;1,323933667E2
1,985288006E3;1,323937933E2
1,985434491E3;1,323943048E2
1,985575099E3;1,323948905E2
1,985716909E3;1,323958900E2
1,985866122E3;1,332241611E2
1,986006892E3;1,332247031E2
1,986126139E3;1,332253234E2
1,986267682E3;1,332259846E2
1,986411737E3;1,332267829E2
1,986530611E3;1,332272553E2
1,986674393E3;1,332277305E2
1,986812925E3;1,332280759E2
1,986926372E3;1,332287557E2
1,987045399E3;1,332294794E2
1,987190871E3;1,332300308E2
1,987333476E3;1,332307093E2
1,987475917E3;1,332313116E2
1,987616010E3;1,332318659E2
1,987761776E3;1,332323986E2
1,987905164E3;1,332329178E2
1,988051131E3;1,332331899E2
1,988194336E3;1,332334304E2
1,988336299E3;1,332338928E2
1,988477543E3;1,332345548E2
1,988625133E3;1,332348377E2
1,988777074E3;1,332351730E2
1,988914365E3;1,332355779E2
1,989056784E3;1,332361566E2
1,989197106E3;1,332365989E2
1,989335502E3;1,332371295E2
1,989475247E3;1,332378583E2
1,989616135E3;1,332380895E2
1,989774292E3;1,332382806E2
1,989905452E3;1,332383136E2
1,990049175E3;1,332383717E2
1,990192540E3;1,332385950E2
1,990333772E3;1,332387135E2
1,990484515E3;1,332390424E2
1,990627015E3;1,332391185E2
1,990771087E3;1,332393188E2
1,990916620E3;1,332397418E2
1,991057564E3;1,332399715E2
1,991198196E3;1,332396994E2
1,991344748E3;1,332395414E2
1,991509114E3;1,332395601E2
1,991649126E3;1,332395730E2
1,991767532E3;1,332393856E2
1,991916741E3;1,332393310E2
1,992067372E3;1,332392276E2
1,992213879E3;1,332391084E2
1,992355801E3;1,340665404E2
1,992496957E3;1,340664848E2
1,992646196E3;1,340664190E2
1,992793327E3;1,340667745E2
1,992934350E3;1,340671018E2
1,993075725E3;1,340672918E2
1,993222146E3;1,340671993E2
1,993372438E3;1,340672947E2
1,993514117E3;1,340674002E2
1,993657305E3;1,340673265E2
1,993804893E3;1,340675714E2
1,993950887E3;1,340674876E2
1,994094645E3;1,340676502E2
1,994239904E3;1,340674428E2
1,994382913E3;1,340673973E2
1,994529706E3;1,340672318E2
1,994672396E3;1,340670656E2
1,994815756E3;1,340670050E2
1,994958725E3;1,340668879E2
1,995105350E3;1,340667882E2
1,995256469E3;1,340668532E2
1,995396195E3;1,340665050E2
1,995534909E3;1,348940397E2
1,995674914E3;1,348940469E2
1,995818601E3;1,348939059E2
1,995967798E3;1,348939960E2
1,996112242E3;1,348940331E2
1,996235550E3;1,348939183E2
1,996369348E3;1,348940389E2
1,996514359E3;1,348941676E2
1,996656282E3;1,348939495E2
1,996795033E3;1,348936478E2
1,996936469E3;1,348937736E2
1,997090491E3;1,348936805E2
1,997209200E3;1,348936798E2
1,997353293E3;1,348937336E2
1,997473581E3;1,348936696E2
1,997593980E3;1,348938703E2
1,997713245E3;1,348941218E2
1,997860604E3;1,348943217E2
1,998004944E3;1,348942767E2
1,998151645E3;1,348943552E2
1,998294497E3;1,348945543E2
1,998435732E3;1,357221210E2
1,998576514E3;1,357223660E2
1,998717282E3;1,357225518E2
1,998877553E3;1,357229131E2
1,999018608E3;1,357231150E2
1,999163896E3;1,357232035E2
