"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
7.753609440E-1;1.508282274E-1;5.432209969E0;5.559097290E0;7.774009067E0
7.777173500E-1;-3.782676160E-1;5.894271374E0;5.252652645E0;7.904168598E0
7.800740690E-1;-9.313044548E-1;6.667565346E0;5.788930893E0;8.878934424E0
7.824303190E-1;-1.003127337E0;6.648412228E0;5.487274647E0;8.678584715E0
7.847869860E-1;-5.721896291E-1;5.858359814E0;4.630187035E0;7.489086236E0
7.871431320E-1;1.436459273E-1;5.652467251E0;5.032395840E0;7.569413984E0
7.894994340E-1;6.511948705E-1;5.073095322E0;5.377145767E0;7.421189090E0
7.918558400E-1;8.714519739E-1;4.998878479E0;6.940492153E0;8.597595357E0
7.942122460E-1;9.145457149E-1;5.439392567E0;9.612306595E0;1.108241054E1
7.965683400E-1;8.929988742E-1;4.431477070E0;1.030898952E1;1.125658479E1
7.989247980E-1;6.655594707E-1;3.411590815E0;1.091948414E1;1.145936539E1
8.012814130E-1;2.489862740E-1;2.743637323E0;1.174784279E1;1.206653845E1
8.036383920E-1;-4.046027064E-1;2.997411728E0;1.315557289E1;1.349878804E1
8.059949550E-1;-9.863687158E-1;3.548054457E0;1.424009991E1;1.470857094E1
8.083514650E-1;-1.077344418E0;3.133875370E0;1.313402557E1;1.354564408E1
8.107079230E-1;-6.823181510E-1;3.251186132E0;1.217638683E1;1.262141694E1
8.130642780E-1;-1.268872321E-1;3.545660257E0;1.115171242E1;1.170249960E1
8.154205800E-1;3.088387549E-1;4.081938267E0;9.966632843E0;1.077457060E1
8.177770900E-1;5.697954893E-1;4.967754841E0;8.676214218E0;1.001398763E1
8.201341730E-1;6.511948705E-1;5.341234207E0;6.653200626E0;8.556746823E0
8.224904230E-1;4.860020578E-1;5.906241894E0;5.142524242E0;7.846365203E0
8.248468820E-1;1.388577223E-1;6.239021301E0;3.832952261E0;7.323673347E0
8.272031320E-1;-1.819515079E-1;6.054676056E0;2.743637323E0;6.649793550E0
8.295592780E-1;-5.410663486E-1;6.612500668E0;3.260762453E0;7.392596949E0
8.319153190E-1;-9.169398546E-1;6.823181629E0;4.211219788E0;8.070375353E0
8.342704750E-1;-9.456689954E-1;6.239021301E0;4.675674915E0;7.853764229E0
8.366259960E-1;-5.841600895E-1;5.482486248E0;5.264623165E0;7.623329689E0
8.389817250E-1;-6.703476608E-2;5.492062569E0;7.689845085E0;9.449918643E0
8.413382880E-1;4.285436869E-1;4.692433834E0;9.370502472E0;1.048851284E1
8.436946420E-1;8.882106543E-1;4.364441872E0;1.143182182E1;1.226881499E1
8.460505280E-1;1.247325420E0;3.416378975E0;1.185078907E1;1.239631669E1
8.484074550E-1;1.134802818E0;2.927982807E0;1.233679104E1;1.273017179E1
8.507640170E-1;6.703476906E-1;3.155422211E0;1.342131805E1;1.380354424E1
8.531206320E-1;2.082865983E-1;3.035717249E0;1.317233181E1;1.351921920E1
8.554772460E-1;-1.627987176E-1;2.817854166E0;1.233918476E1;1.265789422E1
8.578332360E-1;-4.931843579E-1;3.215274572E0;1.187712383E1;1.231451550E1
8.601897980E-1;-6.799240708E-1;3.368496895E0;1.046460533E1;1.101440116E1
8.625458920E-1;-6.895004511E-1;4.436264992E0;1.001451492E1;1.097480602E1
8.649019340E-1;-4.883961678E-1;5.106612682E0;8.992235184E0;1.035259955E1
8.672585480E-1;-2.082865983E-1;5.087460041E0;7.189478874E0;8.809894407E0
8.696150590E-1;-8.379346132E-2;5.535156250E0;6.521524906E0;8.554254097E0
8.719714130E-1;-9.336985648E-2;5.714713573E0;5.681196213E0;8.058700861E0
8.743275070E-1;-2.729272544E-1;6.282114983E0;5.283775806E0;8.213266385E0
8.766839130E-1;-3.662971258E-1;7.005133152E0;5.559097290E0;8.950398133E0
8.790396420E-1;-2.106806934E-1;6.447308064E0;4.304589748E0;7.755105449E0
8.813960480E-1;1.125226468E-1;5.468121529E0;3.445108175E0;6.463883101E0
8.837528190E-1;3.734794259E-1;5.867936134E0;5.013242722E0;7.726885786E0
8.861097980E-1;4.572728574E-1;5.542338848E0;5.800901413E0;8.035986285E0
8.884669860E-1;3.950262964E-1;5.204770565E0;7.096108913E0;8.809111426E0
8.908235480E-1;4.429082870E-1;5.245470524E0;9.432748795E0;1.080221637E1
8.931793820E-1;5.075489283E-1;4.041238785E0;1.018210220E1;1.096651367E1
8.955364650E-1;3.567207158E-1;2.901647806E0;1.103200722E1;1.141279952E1
8.978934960E-1;7.900525630E-2;2.858553886E0;1.263126564E1;1.295092444E1
9.002506320E-1;-2.585626841E-1;3.392437935E0;1.435741043E1;1.475502369E1
9.026071940E-1;-4.716374576E-1;3.519325256E0;1.467582512E1;1.509926936E1
9.049635480E-1;-3.710853159E-1;2.748425484E0;1.304783821E1;1.333932640E1
9.073195900E-1;-1.292813420E-1;2.963894367E0;1.209019852E1;1.244886676E1
9.096758920E-1;-2.154688910E-2;3.449896336E0;1.102721882E1;1.155429807E1
9.120325070E-1;-6.224656850E-2;4.180096626E0;9.767923355E0;1.062494278E1
9.143888090E-1;-5.506427214E-2;5.274199486E0;8.709731102E0;1.018231939E1
9.167453710E-1;9.336985648E-2;5.448968887E0;6.406608582E0;8.410981713E0
9.191013610E-1;1.268872321E-1;5.408268929E0;4.261496067E0;6.886640829E0
9.214578710E-1;0.000000000E0;6.246203899E0;3.890410423E0;7.358692575E0
9.238140690E-1;-9.815804660E-2;6.555042267E0;3.188939571E0;7.290236602E0
9.261708400E-1;-2.130747885E-1;6.509554386E0;2.793913364E0;7.087005789E0
9.285271940E-1;-4.069967866E-1;6.976403713E0;4.311771870E0;8.211408637E0
9.308838090E-1;-4.500905871E-1;6.131287098E0;4.491329193E0;7.613626004E0
9.332406320E-1;-3.519325256E-1;5.614161491E0;5.470515728E0;7.846604876E0
9.355968300E-1;-1.604046226E-1;5.590220451E0;7.536623001E0;9.384933702E0
9.379525590E-1;1.843456030E-1;4.795379639E0;9.085604668E0;1.027510882E1
9.403087570E-1;5.075489283E-1;4.175308228E0;1.081414413E1;1.160329772E1
9.426650070E-1;8.906047344E-1;3.526507616E0;1.199443531E1;1.253379077E1
9.450205800E-1;1.043827057E0;2.860948086E0;1.248043728E1;1.284663044E1
9.473766210E-1;7.780821323E-1;2.942347527E0;1.339019489E1;1.373172021E1
9.497335480E-1;4.405141771E-1;3.150634050E0;1.390971375E1;1.426887116E1
9.520903190E-1;1.364636272E-1;2.908829927E0;1.316754341E1;1.348570033E1
9.544464130E-1;-2.058925033E-1;2.736454964E0;1.161137867E1;1.193124856E1
9.568033920E-1;-5.290958285E-1;3.543266296E0;1.117804718E1;1.173811813E1
9.591601110E-1;-7.421706319E-1;4.326136589E0;1.002409172E1;1.094297445E1
9.615161530E-1;-6.823181510E-1;5.116189003E0;8.889288902E0;1.027912473E1
9.638725590E-1;-4.213613868E-1;5.130553722E0;6.875851631E0;8.589380802E0
9.662296420E-1;-1.723751128E-1;5.334052086E0;5.583038330E0;7.723479904E0
9.685862050E-1;-9.336985648E-2;5.966094017E0;5.188012123E0;7.906861927E0
9.709422980E-1;-1.244931370E-1;6.253386021E0;4.814532757E0;7.893038764E0
9.732982360E-1;-1.675869226E-1;6.863881111E0;5.233500004E0;8.633103241E0
9.756546940E-1;2.394098788E-3;6.550254345E0;4.955784321E0;8.213746767E0
9.780112570E-1;2.322275788E-1;5.633314610E0;4.213613987E0;7.038657967E0
9.803674550E-1;3.639030159E-1;5.161676884E0;4.745103836E0;7.020779449E0
9.827238090E-1;4.022085965E-1;6.052281857E0;7.261301517E0;9.461415706E0
9.850793820E-1;3.878439963E-1;5.508821487E0;7.931649208E0;9.664812275E0
9.874353710E-1;3.112328351E-1;4.488934994E0;8.281188011E0;9.424726953E0
9.897914650E-1;3.279915452E-1;4.050815105E0;9.796651840E0;1.060618069E1
9.921476110E-1;2.154688835E-1;3.612694979E0;1.120438194E1;1.177438604E1
9.945038090E-1;-1.053403467E-1;3.186545372E0;1.223384476E1;1.264247308E1
9.968603190E-1;-2.585626841E-1;3.291885853E0;1.344286442E1;1.384246983E1
9.992164130E-1;-8.618755639E-2;3.375679255E0;1.374212742E1;1.415092593E1
1.001572715E0;1.675869152E-2;3.109934330E0;1.323218441E1;1.359274353E1
1.003928705E0;1.173108369E-1;2.674208403E0;1.166644382E1;1.196958913E1
1.006285059E0;1.053403467E-1;3.540872097E0;1.144618607E1;1.198182153E1
1.008640423E0;-9.576395154E-3;4.397959709E0;1.062022209E1;1.149483617E1
1.010996882E0;-1.125226468E-1;4.670886517E0;8.807888985E0;9.970393702E0
1.013353653E0;-1.268872321E-1;5.164071083E0;7.129626274E0;8.804277445E0
1.015710267E0;-1.651928127E-1;5.312505245E0;5.171253204E0;7.415649692E0
1.018066934E0;-3.136269450E-1;5.930182934E0;4.227978230E0;7.289803248E0
1.020423809E0;-4.979725480E-1;6.703476429E0;4.206431389E0;7.929605155E0
1.022780319E0;-4.524846673E-1;6.868669510E0;3.694094419E0;7.812150587E0
1.025136309E0;-1.197049394E-1;6.100163937E0;2.475498199E0;6.584407389E0
1.027492194E0;-9.576395154E-3;6.447308064E0;4.156155586E0;7.670821483E0
1.029848548E0;-9.336985648E-2;5.911029816E0;5.341234207E0;7.967294037E0
1.032204694E0;-2.872918546E-2;5.587826729E0;6.681929588E0;8.710500327E0
1.034561361E0;1.891338080E-1;5.257441044E0;8.321887016E0;9.845316726E0
1.036917819E0;3.615089059E-1;4.438659191E0;9.767923355E0;1.073520893E1
1.039274694E0;5.721896291E-1;3.459472656E0;1.088357353E1;1.143448840E1
1.041630840E0;7.014709711E-1;3.619877338E0;1.316036129E1;1.366713879E1
1.043987142E0;7.206237316E-1;3.167392731E0;1.362960434E1;1.401134504E1
1.046343392E0;5.314899087E-1;2.731666803E0;1.346201706E1;1.374665008E1
1.048699590E0;3.447502255E-1;2.990229368E0;1.361045170E1;1.393932279E1
1.051055007E0;1.077344418E-1;3.014170408E0;1.282039928E1;1.317040120E1
1.053410684E0;-2.011042982E-1;3.042899609E0;1.137436295E1;1.177606952E1
1.055766465E0;-4.405141771E-1;4.050815105E0;1.087160301E1;1.161012092E1
1.058122403E0;-4.979725480E-1;4.615822315E0;9.284315109E0;1.038038050E1
1.060478340E0;-3.782676160E-1;5.147312164E0;7.658721924E0;9.235471315E0
1.062833861E0;-1.556164175E-1;5.346022606E0;5.872724533E0;7.943114478E0
1.065189746E0;2.633508667E-2;5.513609409E0;4.546393394E0;7.146346980E0
1.067545371E0;-1.197049394E-1;6.320420742E0;4.864808559E0;7.976741813E0
1.069901673E0;-2.657449543E-1;6.502372265E0;4.862414837E0;8.123702573E0
1.072257819E0;-2.777154446E-1;6.447308064E0;4.809744358E0;8.048512156E0
1.074614434E0;-1.627987176E-1;6.459278584E0;5.264623165E0;8.334568994E0
1.076971569E0;-7.661116123E-2;5.745837212E0;5.245470524E0;7.780454713E0
1.079328340E0;9.097575396E-2;4.924661160E0;5.465727329E0;7.357631369E0
1.081684798E0;1.963160932E-1;5.681196213E0;8.013048172E0;9.824635944E0
1.084041205E0;4.046027064E-1;5.221529484E0;8.625937462E0;1.009132650E1
1.086397403E0;5.195194483E-1;4.364441872E0;8.862954140E0;9.892937349E0
1.088753809E0;5.267017484E-1;3.971809864E0;9.842140198E0;1.062640165E1
1.091110423E0;4.764256477E-1;3.804223061E0;1.142224503E1;1.204851758E1
1.093466361E0;2.825036645E-1;3.354132414E0;1.210216904E1;1.256154879E1
1.095822559E0;7.900525630E-2;2.947135687E0;1.246367836E1;1.280761995E1
1.098178653E0;1.125226468E-1;3.279915333E0;1.316514969E1;1.356803863E1
1.100534642E0;1.244931370E-1;3.567207098E0;1.315557289E1;1.363119815E1
1.102889903E0;1.220990419E-1;3.301462173E0;1.219553947E1;1.263509967E1
1.105246048E0;1.939219981E-1;3.533689737E0;1.106552505E1;1.161767677E1
1.107601257E0;9.336985648E-2;4.113061905E0;1.009112644E1;1.089756069E1
1.109957298E0;-1.675869152E-2;4.721162796E0;8.884500504E0;1.006101427E1
1.112313548E0;-9.576395154E-2;5.087460041E0;7.076955795E0;8.716348073E0
1.114669121E0;-1.651928127E-1;5.764989853E0;5.954123497E0;8.289389802E0
1.117024903E0;-1.580105126E-1;5.932576656E0;4.385989189E0;7.379521277E0
1.119381413E0;-2.465921789E-1;6.171986580E0;3.516931057E0;7.107955410E0
1.121737871E0;-2.896859646E-1;6.674747467E0;3.536083937E0;7.559104531E0
1.124094330E0;-1.029462516E-1;6.303662300E0;2.963894367E0;6.966450039E0
1.126450111E0;-4.309377819E-2;6.286903381E0;3.947868824E0;7.423791447E0
1.128806153E0;-1.532223225E-1;6.176774979E0;5.721896172E0;8.421171060E0
1.131162455E0;-8.379346132E-2;5.374751568E0;6.681929588E0;8.575730802E0
1.133518600E0;2.633508667E-2;4.749892235E0;7.972349167E0;9.280114278E0
1.135875215E0;1.460400224E-1;4.651733875E0;9.906781197E0;1.094551367E1
1.138231673E0;3.495384157E-1;4.012509346E0;1.147012711E1;1.215673575E1
1.140587142E0;6.152833700E-1;3.588754177E0;1.286349297E1;1.336888856E1
1.142943496E0;8.235700130E-1;3.124298811E0;1.352665806E1;1.390719198E1
1.145300007E0;7.996289730E-1;2.750819445E0;1.318430233E1;1.349193248E1
1.147656986E0;4.907902479E-1;2.820248365E0;1.286588669E1;1.318050516E1
1.150013600E0;1.436459273E-1;3.593542337E0;1.313402557E1;1.361751844E1
1.152370528E0;-1.149167418E-1;3.588754177E0;1.191782379E1;1.244696294E1
1.154727611E0;-1.987102032E-1;3.483413696E0;9.990573883E0;1.058230708E1
1.157084642E0;-2.633508742E-1;4.108273506E0;8.702548981E0;9.627129564E0
1.159441153E0;-2.992623448E-1;5.018031120E0;7.764062405E0;9.249370751E0
1.161797246E0;-2.418039739E-1;5.614161491E0;6.677141666E0;8.727055589E0
1.164153757E0;-8.139935881E-2;5.903847694E0;5.652467251E0;8.173887048E0
1.166510111E0;3.351738304E-2;5.836812973E0;4.661310196E0;7.469760494E0
1.168866309E0;-7.900525630E-2;6.236627579E0;4.874385357E0;7.915895274E0
1.171222194E0;-2.633508742E-1;6.061858177E0;4.670886517E0;7.657196556E0
1.173578705E0;-4.285436869E-1;6.507160664E0;5.731472492E0;8.681967895E0
1.175935632E0;-3.567207158E-1;6.231839180E0;6.148045540E0;8.761365943E0
1.178292298E0;-6.464067101E-2;5.293352604E0;6.016370296E0;8.013767638E0
1.180648965E0;2.418039739E-1;4.702010155E0;6.449702263E0;7.985363357E0
1.183005736E0;5.219135284E-1;5.310111046E0;8.635514259E0;1.015094969E1
1.185361778E0;6.751358509E-1;4.809744358E0;9.183762550E0;1.038898185E1
1.187718236E0;6.416184902E-1;3.990962744E0;9.439931870E0;1.026897130E1
1.190074434E0;5.985246897E-1;4.144185066E0;1.120677662E1;1.196345869E1
1.192431257E0;4.237554967E-1;3.385255575E0;1.146773338E1;1.196446543E1
1.194787975E0;3.112328425E-2;2.913618326E0;1.194655323E1;1.229675870E1
1.197144173E0;-2.441980839E-1;3.337373734E0;1.305741501E1;1.347938362E1
1.199500944E0;-2.465921789E-1;3.643818378E0;1.317233181E1;1.366925548E1
1.201857663E0;-2.226511836E-1;3.514537096E0;1.232003212E1;1.281345917E1
1.204213913E0;-9.576395154E-2;3.224851131E0;1.074232101E1;1.121634059E1
1.206570319E0;1.173108369E-1;3.957445383E0;1.007436752E1;1.082441762E1
1.208926205E0;1.101285443E-1;4.749892235E0;9.339379311E0;1.047843550E1
1.211282350E0;8.858165145E-2;5.046760082E0;7.701815605E0;9.208452511E0
1.213638809E0;5.027607456E-2;5.606979370E0;6.298873901E0;8.433063368E0
1.215995319E0;5.985246971E-2;5.618949890E0;4.405141830E0;7.140129882E0
1.218351413E0;-1.364636272E-1;6.188745499E0;3.950263023E0;7.343280678E0
1.220707611E0;-3.639030159E-1;6.646018028E0;3.899986982E0;7.714394305E0
1.223063965E0;-3.686912060E-1;6.363514423E0;3.404408455E0;7.226357724E0
1.225420215E0;-1.819515079E-1;6.064252377E0;3.655788898E0;7.083294128E0
1.227776569E0;-2.346216738E-1;6.404214382E0;5.755413532E0;8.613581956E0
1.230132767E0;-1.508282274E-1;5.489668369E0;6.356332302E0;8.400129064E0
1.232488653E0;1.580105126E-1;5.001272202E0;7.565351963E0;9.070404692E0
1.234844955E0;4.740315676E-1;4.915084839E0;9.655400276E0;1.084479227E1
1.237201725E0;7.589293122E-1;4.036450386E0;1.089554405E1;1.164395919E1
1.239558184E0;8.738460541E-1;3.698882580E0;1.243016052E1;1.299823949E1
1.241914486E0;9.576395154E-1;3.198515892E0;1.291137505E1;1.333608574E1
1.244271309E0;7.517470121E-1;2.942347527E0;1.300235081E1;1.335229040E1
1.246627350E0;2.250452936E-1;3.057264090E0;1.313163185E1;1.348470482E1
1.248983184E0;-1.699810177E-1;3.303856373E0;1.299756241E1;1.341197186E1
1.251339278E0;-2.944741547E-1;3.220062971E0;1.177417755E1;1.221010965E1
1.253695684E0;-4.046027064E-1;3.555236816E0;1.060106945E1;1.118865880E1
1.256052611E0;-4.357259870E-1;3.976598024E0;9.277132988E0;1.010288996E1
1.258408132E0;-3.255974352E-1;5.037183762E0;8.532567978E0;9.913826216E0
1.260764330E0;-1.029462516E-1;5.472909927E0;7.261301517E0;9.093395446E0
1.263120371E0;1.125226468E-1;5.647678852E0;5.911029816E0;8.176136694E0
1.265476361E0;1.029462516E-1;5.815266132E0;5.097036362E0;7.733543676E0
1.267832611E0;-6.942886114E-2;6.227050781E0;4.950996399E0;7.955711605E0
1.270189330E0;-3.591148257E-1;6.191139698E0;4.682857037E0;7.770992488E0
1.272545319E0;-5.554308891E-1;6.655594826E0;5.530368328E0;8.671240961E0
1.274900892E0;-4.740315676E-1;6.140863419E0;5.195194244E0;8.057602167E0
1.277257819E0;-1.388577223E-1;5.286170006E0;5.216741085E0;7.428139898E0
1.279613913E0;3.423561156E-1;5.492062569E0;6.758541107E0;8.715379330E0
1.281969903E0;7.278060317E-1;5.331657887E0;7.855038166E0;9.521444325E0
1.284325059E0;9.384866953E-1;4.706798077E0;8.443986893E0;9.712652576E0
1.286681205E0;9.504572153E-1;4.412323952E0;9.662582397E0;1.066477708E1
1.289037403E0;8.570873737E-1;3.981386185E0;1.088117886E1;1.161835135E1
1.291394069E0;4.668492675E-1;3.402014494E0;1.181966591E1;1.230837735E1
1.293750580E0;-1.915279031E-2;2.918406487E0;1.226736259E1;1.260974418E1
1.296106882E0;-3.232033253E-1;3.356526613E0;1.331597710E1;1.373630144E1
1.298463080E0;-4.836079478E-1;3.425955296E0;1.312923813E1;1.357747915E1
1.300818913E0;-4.931843579E-1;3.124298811E0;1.209019852E1;1.249709462E1
1.303175215E0;-3.184151351E-1;3.380467415E0;1.138393974E1;1.187952155E1
1.305531882E0;-7.900525630E-2;4.000539303E0;1.071598625E1;1.143865892E1
1.307887767E0;1.077344418E-1;4.462600231E0;9.272344589E0;1.029090772E1
1.310243600E0;2.226511836E-1;5.137735844E0;7.881373405E0;9.410735885E0
1.312600580E0;2.274393886E-1;5.415451527E0;6.035522938E0;8.112113229E0
1.314957038E0;7.661116123E-2;5.585432529E0;4.424294472E0;7.125819769E0
1.317313653E0;-2.992623448E-1;6.540678024E0;4.381200790E0;7.878130954E0
1.319669121E0;-5.506427288E-1;6.588560104E0;3.351738214E0;7.412589340E0
1.322025736E0;-5.650073290E-1;6.102557659E0;2.374946117E0;6.572732485E0
1.324381986E0;-5.841600895E-1;6.655594826E0;4.139396667E0;7.859566799E0
1.326737715E0;-5.123371482E-1;6.200716019E0;5.391510487E0;8.232846034E0
1.329094225E0;-1.197049394E-1;5.372357845E0;6.205503941E0;8.208826789E0
1.331450684E0;4.069967866E-1;5.290958405E0;8.001078606E0;9.600892983E0
1.333806569E0;8.594814539E-1;4.855232239E0;9.885233879E0;1.104671161E1
1.336162663E0;1.177896619E0;3.967021704E0;1.124747658E1;1.198459140E1
1.338518705E0;1.323936582E0;3.334979534E0;1.232242680E1;1.283421594E1
1.340874798E0;1.055797577E0;3.093175650E0;1.306938553E1;1.347187003E1
1.343231048E0;4.620610774E-1;2.904041767E0;1.307417393E1;1.340078292E1
1.345587767E0;-1.891338080E-1;3.224851131E0;1.331837177E1;1.370454170E1
1.347944850E0;-4.812138677E-1;3.227245092E0;1.254747200E1;1.296478813E1
1.350301569E0;-5.290958285E-1;3.191333771E0;1.146533871E1;1.191295703E1
1.352657455E0;-4.883961678E-1;3.430743456E0;1.008394432E1;1.066276064E1
1.355013392E0;-3.208092451E-1;4.299801350E0;9.193339348E0;1.015424535E1
1.357369694E0;-1.101285443E-1;5.209558964E0;8.432016373E0;9.912140687E0
1.359725319E0;1.125226468E-1;5.508821487E0;7.120049953E0;9.003048754E0
1.362081257E0;1.388577223E-1;5.542338848E0;6.025946617E0;8.188335240E0
1.364437871E0;-1.436459273E-1;5.724290371E0;5.348416805E0;7.835412990E0
1.366793548E0;-6.440125704E-1;5.954123497E0;4.802562237E0;7.676649194E0
1.369149538E0;-1.067768097E0;6.543072224E0;5.245470524E0;8.453808837E0
1.371506153E0;-1.060585737E0;6.672353268E0;5.494456768E0;8.708283149E0
1.373862403E0;-4.692433476E-1;5.872724533E0;4.869596958E0;7.643432298E0
1.376218288E0;3.615089059E-1;5.645285130E0;5.429816246E0;7.841099244E0
1.378574486E0;1.000733256E0;5.195194244E0;5.906241894E0;7.929388602E0
1.380931309E0;1.242537260E0;4.785803318E0;7.134414196E0;8.680304036E0
1.383287871E0;1.261690021E0;5.259835243E0;9.885233879E0;1.126834404E1
1.385643913E0;1.067768097E0;4.390777111E0;1.076865673E1;1.167831410E1
1.387999746E0;6.847122312E-1;3.289491653E0;1.119480610E1;1.168816794E1
1.390356048E0;1.532223225E-1;2.904041767E0;1.198725224E1;1.233495650E1
1.392712559E0;-4.788197577E-1;2.913618326E0;1.295686245E1;1.328904529E1
1.395068809E0;-9.839745760E-1;3.208092451E0;1.375409794E1;1.415751649E1
1.397425215E0;-9.791864157E-1;3.169786692E0;1.320106030E1;1.361155195E1
1.399781830E0;-5.243076086E-1;3.325403214E0;1.231045628E1;1.276246601E1
1.402138600E0;4.788197577E-2;3.634242058E0;1.097215462E1;1.155846811E1
1.404494746E0;4.141790867E-1;4.237555027E0;9.746376038E0;1.063580099E1
1.406851309E0;5.386722088E-1;4.809744358E0;8.156694412E0;9.484485873E0
1.409207038E0;4.165731966E-1;5.355598927E0;6.468854904E0;8.408451514E0
1.411563288E0;3.830558062E-2;6.176774979E0;5.219135284E0;8.086617932E0
1.413920007E0;-3.208092451E-1;6.346755981E0;3.552842617E0;7.280585191E0
1.416276205E0;-4.357259870E-1;6.164804459E0;2.291152477E0;6.591210118E0
1.418632403E0;-5.841600895E-1;6.648412228E0;3.112328529E0;7.364048956E0
1.420989069E0;-6.703476906E-1;6.593348026E0;4.194460869E0;7.843156648E0
1.423345892E0;-3.758735061E-1;6.025946617E0;4.687645435E0;7.643777420E0
1.425702194E0;6.224656850E-2;5.575856209E0;5.803295612E0;8.048123201E0
1.428058392E0;5.075489283E-1;5.549520969E0;8.369769096E0;1.005523862E1
1.430414382E0;8.331463933E-1;4.745103836E0;1.017013168E1;1.125352042E1
1.432770996E0;1.041432977E0;3.715641260E0;1.109904194E1;1.175071507E1
1.435127559E0;8.858165741E-1;3.117116690E0;1.202795219E1;1.245683433E1
1.437483913E0;4.141790867E-1;3.124298811E0;1.298559189E1;1.336257401E1
1.439840163E0;-1.292813420E-1;3.184151411E0;1.359369278E1;1.396223540E1
1.442196621E0;-3.088387549E-1;3.126693010E0;1.332316017E1;1.368861525E1
1.444552923E0;-3.232033253E-1;2.868130445E0;1.233918476E1;1.267225762E1
1.446909694E0;-2.705331743E-1;2.844189405E0;1.097454929E1;1.134034099E1
1.449266621E0;-2.489862740E-1;3.667759418E0;1.030180740E1;1.093808434E1
1.451623600E0;-2.489862740E-1;4.809744358E0;9.839746475E0;1.095519263E1
1.453980111E0;-1.149167418E-1;5.396298885E0;8.803101540E0;1.032607594E1
1.456336257E0;3.591148183E-2;5.298140526E0;7.002738953E0;8.781226310E0
1.458692559E0;-8.618755639E-2;5.243076324E0;5.705137253E0;7.748926939E0
1.461048861E0;-4.357259870E-1;5.609373569E0;5.082671642E0;7.582115800E0
1.463405371E0;-8.546932936E-1;6.665171146E0;5.532762527E0;8.704393616E0
1.465761621E0;-8.953929543E-1;7.086532593E0;5.425027847E0;8.969481583E0
1.468113340E0;-4.453023672E-1;6.296479702E0;4.247131348E0;7.608027045E0
1.470465059E0;2.753213644E-1;5.899059296E0;4.134608746E0;7.209000756E0
1.472830996E0;7.972348928E-1;5.269411564E0;4.366836071E0;6.889959287E0
1.475187403E0;8.714519739E-1;5.171253204E0;5.951729774E0;7.932488610E0
1.477543861E0;6.847122312E-1;5.657255650E0;8.604391098E0;1.032031581E1
1.479900059E0;6.488007903E-1;5.041972160E0;9.880445480E0;1.111150884E1
1.482256361E0;5.362781286E-1;3.670153379E0;1.056515789E1;1.119732920E1
1.484612871E0;2.848977447E-1;2.537744761E0;1.125944614E1;1.154540786E1
1.486968965E0;-1.699810177E-1;2.710119724E0;1.308374977E1;1.336256527E1
